Назва морського порту,Рік,Місяць,Портовий оператор,"Причал, номер",Вид вантажу,Напрямок,Обсяг переробленного вантажу,Одиниця виміру
Одеський морський порт,2014,Лютий,"ДП ""ГПК-Україна""",3,Контейнери мiжнародного класу з вантажем i порожнi  (т-бруто),Розвантаження,"9,103",тис. тонн
Одеський морський порт,2014,Лютий,"ДП ""Пріста-Ойл""",5,Iншi наливнi вантажi,Навантаження,"3,41",тис. тонн
Одеський морський порт,2014,Лютий,"Тов ""Бруклін-Київ-порт""",42,Контейнери мiжнародного класу з вантажем i порожнi  (т-бруто),Навантаження,"93,192",тис. тонн
Одеський морський порт,2014,Лютий,"Тов ""Бруклін-Київ-порт""",42,Контейнери мiжнародного класу з вантажем i порожнi  (т-бруто),Розвантаження,"103,693",тис. тонн
Одеський морський порт,2014,Лютий,"Тов ""Металзюкрейн""",10,Чорнi метали -металопрокат,Навантаження,"0,065",тис. тонн
Одеський морський порт,2014,Лютий,"Тов ""Металзюкрейн""",14,Чорнi метали -металопрокат,Навантаження,"0,468",тис. тонн
Одеський морський порт,2014,Лютий,"Тов ""Металзюкрейн""",22,Чорнi метали -металопрокат,Навантаження,"3,397",тис. тонн
Одеський морський порт,2014,Лютий,"Тов ""Металзюкрейн""",25,Чорнi метали -металопрокат,Навантаження,"0,321",тис. тонн
Одеський морський порт,2014,Лютий,"Тов ""Металзюкрейн""",7,Руда всяка,Навантаження,"68,883",тис. тонн
Одеський морський порт,2014,Лютий,"Тов ""Металзюкрейн""",7,Хлiбнi - з них:   зерно,Навантаження,"33,714",тис. тонн
Одеський морський порт,2014,Лютий,"Тов ""Металзюкрейн""",8,Руда всяка,Навантаження,"10,99",тис. тонн
Одеський морський порт,2014,Лютий,"Тов ""Металзюкрейн""",8,Чорнi метали -металопрокат,Навантаження,"17,21",тис. тонн
Одеський морський порт,2014,Лютий,"Тов ""Металзюкрейн""",8,Iншi тарно-штучнi вантажi,Розвантаження,"0,31",тис. тонн
Одеський морський порт,2014,Лютий,Холодильник,21,Продовольчi вантажi з  них:швидкопсовнi вантажi,Розвантаження,"16,12",тис. тонн
Одеський морський порт,2014,Лютий,"Тов ""Новолог""",10,Чорнi метали -металопрокат,Навантаження,"19,218",тис. тонн
Одеський морський порт,2014,Лютий,"Тов ""Новолог""",12,Чорнi метали -металопрокат,Навантаження,"51,225",тис. тонн
Одеський морський порт,2014,Лютий,"Тов ""Новолог""",13,Руда всяка,Навантаження,"93,714",тис. тонн
Одеський морський порт,2014,Лютий,"Тов ""Новолог""",13,Чорнi метали -металопрокат,Навантаження,"10,098",тис. тонн
Одеський морський порт,2014,Лютий,"Тов ""Новолог""",22,Чорнi метали -металопрокат,Навантаження,"7,028",тис. тонн
Одеський морський порт,2014,Лютий,"Тов ""Новолог""",9,Чорнi метали -металопрокат,Навантаження,"2,986",тис. тонн
Одеський морський порт,2014,Лютий,"Тов ""Новотех-термінал""",10,Чорнi метали -металопрокат,Навантаження,"1,111",тис. тонн
Одеський морський порт,2014,Лютий,"Тов ""Новотех-термінал""",14,Чорнi метали -металопрокат,Навантаження,"2,187",тис. тонн
Одеський морський порт,2014,Лютий,"Тов ""Новотех-термінал""",22,Чорнi метали -металопрокат,Навантаження,"18,415",тис. тонн
Одеський морський порт,2014,Лютий,"Тов ""Новотех-термінал""",25,Хлiбнi - всього,Навантаження,"3,68",тис. тонн
Одеський морський порт,2014,Лютий,"Тов ""Новотех-термінал""",25,Чорнi метали -металопрокат,Навантаження,"13,132",тис. тонн
Одеський морський порт,2014,Лютий,"Тов ""Новотех-термінал""",26,Руда всяка,Навантаження,"53,52",тис. тонн
Одеський морський порт,2014,Лютий,"Тов ""Бруклін-Київ""",38,Хiмiчнi та мiнеральнi добрива,Навантаження,"0,615",тис. тонн
Одеський морський порт,2014,Лютий,"Тов ""Бруклін-Київ""",43,Руда всяка,Навантаження,"25,154",тис. тонн
Одеський морський порт,2014,Лютий,"Тов ""Бруклін-Київ""",43,Хлiбнi - з них:   зерно,Навантаження,"128,051",тис. тонн
Одеський морський порт,2014,Лютий,"Тов ""Бруклін-Київ""",43,Iншi сипучi вантажi,Навантаження,"44,063",тис. тонн
Одеський морський порт,2014,Лютий,"Тов ""Бруклін-Київ""",45,Хлiбнi - з них:   зерно,Навантаження,"78,953",тис. тонн
Одеський морський порт,2014,Лютий,"Тов ""Бруклін-Київ""",46,Хлiбнi - з них:   зерно,Навантаження,"50,66",тис. тонн
Одеський морський порт,2014,Лютий,"Тов ""Бруклін-Київ""",46,Чорнi метали -металопрокат,Навантаження,"14,95",тис. тонн
Одеський морський порт,2014,Лютий,"Тов ""Бруклін-Київ""",47,Хлiбнi - з них:   зерно,Навантаження,"16,5",тис. тонн
Одеський морський порт,2014,Лютий,"Тов ""Бруклін-Київ""",47,Чорнi метали -металопрокат,Навантаження,"46,017",тис. тонн
Одеський морський порт,2014,Лютий,"Тов ""Бруклін-Київ""",47,Цукор,Розвантаження,"7,401",тис. тонн
Одеський морський порт,2014,Лютий,"Тов ""УНСК""",14,Чорнi метали -металопрокат,Навантаження,"10,048",тис. тонн
Одеський морський порт,2014,Лютий,"Тов ""УНСК""",22,Чорнi метали -металопрокат,Навантаження,"1,618",тис. тонн
Одеський морський порт,2014,Лютий,"Тов ""УНСК""",25,Чорнi метали -металопрокат,Навантаження,"5,422",тис. тонн
Одеський морський порт,2014,Лютий,"Тов ""УНСК""",14,Iншi тарно-штучнi вантажi,Розвантаження,"2,12",тис. тонн
Одеський морський порт,2014,Лютий,"Тов ""Олімпекс-Купе""",3,Чорнi метали -брухт,Навантаження,"2,199",тис. тонн
Одеський морський порт,2014,Лютий,"Тов ""Олімпекс-Купе""",4,Хлiбнi - з них:   зерно,Навантаження,"278,115",тис. тонн
Одеський морський порт,2014,Лютий,"Тов ""Олімпекс-Купе""",4,Iншi сипучi вантажi,Навантаження,"3,3",тис. тонн
Одеський морський порт,2014,Лютий,"Тов ""Олімпекс-Купе""",3,Будiвельнi,Розвантаження,"0,195",тис. тонн
Одеський морський порт,2014,Лютий,"Тов ""Олімпекс-Купе""",4,Будiвельнi,Розвантаження,"0,203",тис. тонн
Одеський морський порт,2014,Лютий,"ПрАТ ""Сінтез Ойл"" (бункер з авто)",24,Нафтопродукти,Навантаження,"0,021",тис. тонн
Одеський морський порт,2014,Лютий,"ПрАТ ""Сінтез Ойл""",2н,Нафтопродукти,Навантаження,"60,51",тис. тонн
Одеський морський порт,2014,Лютий,"ПрАТ ""Сінтез Ойл""",4н,Хiмiчнi,Навантаження,"21,471",тис. тонн
Одеський морський порт,2014,Лютий,"ПрАТ ""Сінтез Ойл""",5н,Нафтопродукти,Навантаження,"153,29",тис. тонн
Одеський морський порт,2014,Лютий,"ПрАТ ""Сінтез Ойл""",2н,Нафта,Розвантаження,"79,736",тис. тонн
Одеський морський порт,2014,Лютий,ДП ОМТП/ОФ ДП АМПУ(Нафторайон),1н,Нафта,Навантаження,"10,253",тис. тонн
Одеський морський порт,2014,Лютий,ДП ОМТП/ОФ ДП АМПУ(Нафторайон),1н,Нафтопродукти,Навантаження,"223,119",тис. тонн
Одеський морський порт,2014,Лютий,ДП ОМТП/ОФ ДП АМПУ(Нафторайон),7н,Хiмiчнi,Навантаження,"39,5",тис. тонн
Одеський морський порт,2014,Вересень,"ДП ""ГПК-Україна""",2,Контейнери мiжнародного класу з вантажем i порожнi  (т-бруто),Навантаження,"139,736",тис. тонн
Одеський морський порт,2014,Вересень,"ДП ""ГПК-Україна""",2к,Контейнери мiжнародного класу з вантажем i порожнi  (т-бруто),Навантаження,"18,698",тис. тонн
Одеський морський порт,2014,Вересень,"ДП ""ГПК-Україна""",2,Контейнери мiжнародного класу з вантажем i порожнi  (т-бруто),Розвантаження,"133,657",тис. тонн
Одеський морський порт,2014,Вересень,"ДП ""ГПК-Україна""",2к,Контейнери мiжнародного класу з вантажем i порожнi  (т-бруто),Розвантаження,"20,727",тис. тонн
Одеський морський порт,2014,Вересень,"Тов ""ОППК",37,Олiя,Навантаження,"4,05",тис. тонн
Одеський морський порт,2014,Вересень,"Тов ""ОППК",37,Олiя,Розвантаження, ,тис. тонн
Одеський морський порт,2014,Вересень,"Тов ""ОППК",37,Iншi наливнi вантажi,Розвантаження,"4,028",тис. тонн
Одеський морський порт,2014,Вересень,"Тов ""Бруклін-Київ-порт""",42,Контейнери мiжнародного класу з вантажем i порожнi  (т-бруто),Навантаження,"106,159",тис. тонн
Одеський морський порт,2014,Вересень,"Тов ""Бруклін-Київ-порт""",42,Контейнери мiжнародного класу з вантажем i порожнi  (т-бруто),Розвантаження,"88,423",тис. тонн
Одеський морський порт,2014,Вересень,"Тов ""Металзюкрейн""",10,Чорнi метали -металопрокат,Навантаження,"2,087",тис. тонн
Одеський морський порт,2014,Вересень,"Тов ""Металзюкрейн""",12,Чорнi метали -металопрокат,Навантаження,"13,923",тис. тонн
Одеський морський порт,2014,Вересень,"Тов ""Металзюкрейн""",13,Чорнi метали -металопрокат,Навантаження,"5,26",тис. тонн
Одеський морський порт,2014,Вересень,"Тов ""Металзюкрейн""",26,Чорнi метали -металопрокат,Навантаження,"7,739",тис. тонн
Одеський морський порт,2014,Вересень,"Тов ""Металзюкрейн""",7,Чорнi метали -металопрокат,Навантаження,"94,832",тис. тонн
Одеський морський порт,2014,Вересень,"Тов ""Металзюкрейн""",8,Руда всяка,Навантаження,"25,904",тис. тонн
Одеський морський порт,2014,Вересень,"Тов ""Металзюкрейн""",8,Чорнi метали -металопрокат,Навантаження,"17,041",тис. тонн
Одеський морський порт,2014,Вересень,"Тов ""Металзюкрейн""",7,Iншi тарно-штучнi вантажi,Розвантаження,"0,215",тис. тонн
Одеський морський порт,2014,Вересень,"Тов ""Металзюкрейн""",8,Чорнi метали -металопрокат,Розвантаження,"2,072",тис. тонн
Одеський морський порт,2014,Вересень,Холодильник,21,Продовольчi вантажi з  них:швидкопсовнi вантажi,Розвантаження,"3,567",тис. тонн
Одеський морський порт,2014,Вересень,Холодильник,21,Iншi тарно-штучнi вантажi,Розвантаження,"5,202",тис. тонн
Одеський морський порт,2014,Вересень,"Тов ""Новолог""",10,Чорнi метали -металопрокат,Навантаження,"34,089",тис. тонн
Одеський морський порт,2014,Вересень,"Тов ""Новолог""",12,Руда всяка,Навантаження,"64,145",тис. тонн
Одеський морський порт,2014,Вересень,"Тов ""Новолог""",12,Чорнi метали -металопрокат,Навантаження,"15,94",тис. тонн
Одеський морський порт,2014,Вересень,"Тов ""Новолог""",13,Руда всяка,Навантаження,"29,159",тис. тонн
Одеський морський порт,2014,Вересень,"Тов ""Новолог""",13,Чорнi метали -металопрокат,Навантаження,"39,525",тис. тонн
Одеський морський порт,2014,Вересень,"Тов ""Новолог""",22,Чорнi метали -металопрокат,Навантаження,"2,074",тис. тонн
Одеський морський порт,2014,Вересень,"Тов ""Новолог""",9,Чорнi метали -металопрокат,Навантаження,"4,913",тис. тонн
Одеський морський порт,2014,Вересень,"Тов ""Новотех-термінал""",22,Чорнi метали -металопрокат,Навантаження,"28,897",тис. тонн
Одеський морський порт,2014,Вересень,"Тов ""Новотех-термінал""",25,Хлiбнi - з них:   зерно,Навантаження,"79,546",тис. тонн
Одеський морський порт,2014,Вересень,"Тов ""Новотех-термінал""",25,Iншi сипучi вантажi,Навантаження,"38,476",тис. тонн
Одеський морський порт,2014,Вересень,"Тов ""Новотех-термінал""",26,Чорнi метали -металопрокат,Навантаження,"47,937",тис. тонн
Одеський морський порт,2014,Вересень,"Тов ""Бруклін-Київ""",13,Хлiбнi - з них:   зерно,Навантаження,"24,329",тис. тонн
Одеський морський порт,2014,Вересень,"Тов ""Бруклін-Київ""",43,Хлiбнi - з них:   зерно,Навантаження,"132,492",тис. тонн
Одеський морський порт,2014,Вересень,"Тов ""Бруклін-Київ""",43,Iншi сипучi вантажi,Навантаження,"113,901",тис. тонн
Одеський морський порт,2014,Вересень,"Тов ""Бруклін-Київ""",44,Хлiбнi - з них:   зерно,Навантаження,"8,093",тис. тонн
Одеський морський порт,2014,Вересень,"Тов ""Бруклін-Київ""",46,Хлiбнi - з них:   зерно,Навантаження,"63,46",тис. тонн
Одеський морський порт,2014,Вересень,"Тов ""Бруклін-Київ""",46,Чорнi метали -металопрокат,Навантаження,"18,481",тис. тонн
Одеський морський порт,2014,Вересень,"Тов ""Бруклін-Київ""",47,Хлiбнi - з них:   зерно,Навантаження,"87,071",тис. тонн
Одеський морський порт,2014,Вересень,"Тов ""Бруклін-Київ""",47,Чорнi метали -металопрокат,Навантаження,"26,801",тис. тонн
Одеський морський порт,2014,Вересень,"Тов ""УНСК""",10,Чорнi метали -металопрокат,Навантаження,"0,724",тис. тонн
Одеський морський порт,2014,Вересень,"Тов ""УНСК""",14,Чорнi метали -металопрокат,Навантаження,"5,362",тис. тонн
Одеський морський порт,2014,Вересень,"Тов ""УНСК""",22,Чорнi метали -металопрокат,Навантаження,"0,19",тис. тонн
Одеський морський порт,2014,Вересень,"Тов ""УНСК""",26,Чорнi метали -металопрокат,Навантаження,"10,593",тис. тонн
Одеський морський порт,2014,Вересень,"Тов ""УНСК""",8,Лiснi вантажi,Навантаження,"0,131",тис. тонн
Одеський морський порт,2014,Вересень,"Тов ""УНСК""",14,Чорнi метали -металопрокат,Розвантаження,"3,154",тис. тонн
Одеський морський порт,2014,Вересень,"Тов ""Олімпекс-Купе""",3,Чорнi метали -брухт,Навантаження,"8,93",тис. тонн
Одеський морський порт,2014,Вересень,"Тов ""Олімпекс-Купе""",4,Хлiбнi - з них:   зерно,Навантаження,"169,616",тис. тонн
Одеський морський порт,2014,Вересень,"Тов ""Олімпекс-Купе""",4,Чорнi метали -брухт,Навантаження,"2,5",тис. тонн
Одеський морський порт,2014,Вересень,"Тов ""Олімпекс-Купе""",4,Iншi сипучi вантажi,Розвантаження,"17,241",тис. тонн
Одеський морський порт,2014,Вересень,"ПП ""Портосан""",23,Хлiбнi - з них:   зерно,Навантаження,"41,729",тис. тонн
Одеський морський порт,2014,Вересень,"ПП ""Портосан""",23,Iншi сипучi вантажi,Навантаження,"3,29",тис. тонн
Одеський морський порт,2014,Вересень,"ПрАТ ""Сінтез Ойл"" (бункер з авто)",24,Нафтопродукти,Навантаження,"0,01",тис. тонн
Одеський морський порт,2014,Вересень,"ПрАТ ""Сінтез Ойл""",4н,Хiмiчнi,Навантаження,"33,727",тис. тонн
Одеський морський порт,2014,Вересень,"ПрАТ ""Сінтез Ойл""",5н,Нафтопродукти,Навантаження,"59,619",тис. тонн
Одеський морський порт,2014,Вересень,"ПрАТ ""Сінтез Ойл""",5н,Хiмiчнi,Навантаження,"-30,5",тис. тонн
Одеський морський порт,2014,Вересень,"ПрАТ ""Сінтез Ойл""",5н,Нафтопродукти,Розвантаження,"12,034",тис. тонн
Одеський морський порт,2014,Вересень,ДП ОМТП/ОФ ДП АМПУ(Нафторайон),1н,Нафтопродукти,Навантаження,"95,884",тис. тонн
Одеський морський порт,2014,Вересень,ДП ОМТП/ОФ ДП АМПУ(Нафторайон),7н,Хiмiчнi,Навантаження,"49,084",тис. тонн
Одеський морський порт,2014,Жовтень,"ДП ""ГПК-Україна""",2,Контейнери мiжнародного класу з вантажем i порожнi  (т-бруто),Навантаження,"142,827",тис. тонн
Одеський морський порт,2014,Жовтень,"ДП ""ГПК-Україна""",2,Контейнери мiжнародного класу з вантажем i порожнi  (т-бруто),Розвантаження,"138,196",тис. тонн
Одеський морський порт,2014,Жовтень,"Тов ""ОППК",37,Олiя,Розвантаження, ,тис. тонн
Одеський морський порт,2014,Жовтень,"Тов ""Бруклін-Київ-порт""",42,Контейнери мiжнародного класу з вантажем i порожнi  (т-бруто),Навантаження,"101,431",тис. тонн
Одеський морський порт,2014,Жовтень,"Тов ""Бруклін-Київ-порт""",42,Контейнери мiжнародного класу з вантажем i порожнi  (т-бруто),Розвантаження,"67,722",тис. тонн
Одеський морський порт,2014,Жовтень,"Тов ""Металзюкрейн""",10,Чорнi метали -металопрокат,Навантаження,"6,19",тис. тонн
Одеський морський порт,2014,Жовтень,"Тов ""Металзюкрейн""",13,Чорнi метали -металопрокат,Навантаження,"20,108",тис. тонн
Одеський морський порт,2014,Жовтень,"Тов ""Металзюкрейн""",22,Чорнi метали -металопрокат,Навантаження,"8,362",тис. тонн
Одеський морський порт,2014,Жовтень,"Тов ""Металзюкрейн""",26,Чорнi метали -металопрокат,Навантаження,"2,418",тис. тонн
Одеський морський порт,2014,Жовтень,"Тов ""Металзюкрейн""",7,Хлiбнi - з них:   зерно,Навантаження,"18,459",тис. тонн
Одеський морський порт,2014,Жовтень,"Тов ""Металзюкрейн""",7,Чорнi метали -металопрокат,Навантаження,"104,915",тис. тонн
Одеський морський порт,2014,Жовтень,"Тов ""Металзюкрейн""",8,Руда всяка,Навантаження,"27,109",тис. тонн
Одеський морський порт,2014,Жовтень,"Тов ""Металзюкрейн""",8,Чорнi метали -металопрокат,Навантаження,"22,472",тис. тонн
Одеський морський порт,2014,Жовтень,Холодильник,21,Продовольчi вантажi з  них:швидкопсовнi вантажi,Розвантаження,"5,804",тис. тонн
Одеський морський порт,2014,Жовтень,Холодильник,21,Iншi тарно-штучнi вантажi,Розвантаження,"11,001",тис. тонн
Одеський морський порт,2014,Жовтень,"Тов ""Новолог""",10,Чорнi метали -металопрокат,Навантаження,"15,424",тис. тонн
Одеський морський порт,2014,Жовтень,"Тов ""Новолог""",12,Чорнi метали -металопрокат,Навантаження,"25,355",тис. тонн
Одеський морський порт,2014,Жовтень,"Тов ""Новолог""",13,Руда всяка,Навантаження,"59,075",тис. тонн
Одеський морський порт,2014,Жовтень,"Тов ""Новолог""",13,Чорнi метали -металопрокат,Навантаження,"18,252",тис. тонн
Одеський морський порт,2014,Жовтень,"Тов ""Новолог""",9,Iншi тарно-штучнi вантажi,Розвантаження,"1,415",тис. тонн
Одеський морський порт,2014,Жовтень,"Тов ""Новотех-термінал""",22,Чорнi метали -металопрокат,Навантаження,"12,018",тис. тонн
Одеський морський порт,2014,Жовтень,"Тов ""Новотех-термінал""",25,Хлiбнi - з них:   зерно,Навантаження,"79,205",тис. тонн
Одеський морський порт,2014,Жовтень,"Тов ""Новотех-термінал""",26,Iншi сипучi вантажi,Навантаження,"27,79",тис. тонн
Одеський морський порт,2014,Жовтень,"Тов ""Новотех-термінал""",26,Чорнi метали -металопрокат,Навантаження,"21,005",тис. тонн
Одеський морський порт,2014,Жовтень,"Тов ""Бруклін-Київ""",38,Хiмiчнi та мiнеральнi добрива,Навантаження,"3,092",тис. тонн
Одеський морський порт,2014,Жовтень,"Тов ""Бруклін-Київ""",43,Хлiбнi - з них:   зерно,Навантаження,"166,189",тис. тонн
Одеський морський порт,2014,Жовтень,"Тов ""Бруклін-Київ""",43,Iншi сипучi вантажi,Навантаження,"94,865",тис. тонн
Одеський морський порт,2014,Жовтень,"Тов ""Бруклін-Київ""",44,Хлiбнi - з них:   зерно,Навантаження,"23,092",тис. тонн
Одеський морський порт,2014,Жовтень,"Тов ""Бруклін-Київ""",45,Хлiбнi - з них:   зерно,Навантаження,"109,571",тис. тонн
Одеський морський порт,2014,Жовтень,"Тов ""Бруклін-Київ""",46,Iншi сипучi вантажi,Навантаження,"14,7",тис. тонн
Одеський морський порт,2014,Жовтень,"Тов ""Бруклін-Київ""",46,Чорнi метали -металопрокат,Навантаження,"14,105",тис. тонн
Одеський морський порт,2014,Жовтень,"Тов ""Бруклін-Київ""",47,Хлiбнi - з них:   зерно,Навантаження,"138,554",тис. тонн
Одеський морський порт,2014,Жовтень,"Тов ""Бруклін-Київ""",47,Чорнi метали -металопрокат,Навантаження,"9,951",тис. тонн
Одеський морський порт,2014,Жовтень,"Тов ""УНСК""",14,Чорнi метали -металопрокат,Навантаження,"3,546",тис. тонн
Одеський морський порт,2014,Жовтень,"Тов ""УНСК""",26,Чорнi метали -металопрокат,Навантаження,"3,465",тис. тонн
Одеський морський порт,2014,Жовтень,"Тов ""Олімпекс-Купе""",3,Чорнi метали -брухт,Навантаження,"7,094",тис. тонн
Одеський морський порт,2014,Жовтень,"Тов ""Олімпекс-Купе""",4,Хлiбнi - з них:   зерно,Навантаження,"180,789",тис. тонн
Одеський морський порт,2014,Жовтень,"Тов ""Олімпекс-Купе""",4,Iншi сипучi вантажi,Навантаження,"23,75",тис. тонн
Одеський морський порт,2014,Жовтень,"Тов ""Олімпекс-Купе""",4,Чорнi метали -брухт,Навантаження,"3,5",тис. тонн
Одеський морський порт,2014,Жовтень,"ПП ""Портосан""",23,Хлiбнi - з них:   зерно,Навантаження,"39,589",тис. тонн
Одеський морський порт,2014,Жовтень,"ПП ""Портосан""",23,Iншi сипучi вантажi,Навантаження,"5,133",тис. тонн
Одеський морський порт,2014,Жовтень,"ПрАТ ""Сінтез Ойл"" (бункер з авто)",24,Нафтопродукти,Навантаження,"0,109",тис. тонн
Одеський морський порт,2014,Жовтень,"ПрАТ ""Сінтез Ойл""",4н,Хiмiчнi,Навантаження,"27,676",тис. тонн
Одеський морський порт,2014,Жовтень,"ПрАТ ""Сінтез Ойл""",5н,Нафтопродукти,Навантаження,"27,243",тис. тонн
Одеський морський порт,2014,Жовтень,"ПрАТ ""Сінтез Ойл""",5н,Нафтопродукти,Розвантаження,"33,183",тис. тонн
Одеський морський порт,2014,Жовтень,ДП ОМТП/ОФ ДП АМПУ(Нафторайон),1н,Нафтопродукти,Навантаження,"97,047",тис. тонн
Одеський морський порт,2014,Жовтень,ДП ОМТП/ОФ ДП АМПУ(Нафторайон),7н,Хiмiчнi,Навантаження,"40,321",тис. тонн
Одеський морський порт,2014,Листопад,"ДП ""ГПК-Україна""",2,Контейнери мiжнародного класу з вантажем i порожнi  (т-бруто),Навантаження,"153,491",тис. тонн
Одеський морський порт,2015,Листопад,"ДП ""ГПК-Україна""",2,Контейнери мiжнародного класу з вантажем i порожнi  (т-бруто),Розвантаження,"142,688",тис. тонн
Одеський морський порт,2016,Листопад,"Тов ""ОППК",37,Олiя,Розвантаження,"6,402",тис. тонн
Одеський морський порт,2017,Листопад,"Тов ""ОППК",37,Iншi наливнi вантажi,Розвантаження,"5,199",тис. тонн
Одеський морський порт,2018,Листопад,"Тов ""Бруклін-Київ-порт""",42,Контейнери мiжнародного класу з вантажем i порожнi  (т-бруто),Навантаження,"104,253",тис. тонн
Одеський морський порт,2019,Листопад,"Тов ""Бруклін-Київ-порт""",42,Контейнери мiжнародного класу з вантажем i порожнi  (т-бруто),Розвантаження,"87,731",тис. тонн
Одеський морський порт,2020,Листопад,"Тов ""Металзюкрейн""",10,Чорнi метали -металопрокат,Навантаження,"2,087",тис. тонн
Одеський морський порт,2021,Листопад,"Тов ""Металзюкрейн""",12,Чорнi метали -металопрокат,Навантаження,"0,261",тис. тонн
Одеський морський порт,2022,Листопад,"Тов ""Металзюкрейн""",13,Чорнi метали -металопрокат,Навантаження,"14,471",тис. тонн
Одеський морський порт,2023,Листопад,"Тов ""Металзюкрейн""",22,Чорнi метали -металопрокат,Навантаження,"0,346",тис. тонн
Одеський морський порт,2024,Листопад,"Тов ""Металзюкрейн""",26,Чорнi метали -металопрокат,Навантаження,"1,587",тис. тонн
Одеський морський порт,2025,Листопад,"Тов ""Металзюкрейн""",7,Хлiбнi - з них:   зерно,Навантаження,"13,889",тис. тонн
Одеський морський порт,2026,Листопад,"Тов ""Металзюкрейн""",7,Чорнi метали -металопрокат,Навантаження,"80,227",тис. тонн
Одеський морський порт,2027,Листопад,"Тов ""Металзюкрейн""",8,Руда всяка,Навантаження,"67,937",тис. тонн
Одеський морський порт,2028,Листопад,"Тов ""Металзюкрейн""",8,Чорнi метали -металопрокат,Навантаження,"37,361",тис. тонн
Одеський морський порт,2029,Листопад,Холодильник,21,Продовольчi вантажi з  них:швидкопсовнi вантажi,Розвантаження,"4,853",тис. тонн
Одеський морський порт,2030,Листопад,Холодильник,21,Iншi тарно-штучнi вантажi,Розвантаження,"6,801",тис. тонн
Одеський морський порт,2031,Листопад,"Тов ""Новолог""",10,Чорнi метали -металопрокат,Навантаження,"60,853",тис. тонн
Одеський морський порт,2032,Листопад,"Тов ""Новолог""",12,Будiвельнi,Навантаження,"35,613",тис. тонн
Одеський морський порт,2033,Листопад,"Тов ""Новолог""",12,Чорнi метали -металопрокат,Навантаження,"32,391",тис. тонн
Одеський морський порт,2034,Листопад,"Тов ""Новолог""",13,Руда всяка,Навантаження,"92,205",тис. тонн
Одеський морський порт,2035,Листопад,"Тов ""Новолог""",13,Чорнi метали -металопрокат,Навантаження,"29,756",тис. тонн
Одеський морський порт,2036,Листопад,"Тов ""Новолог""",22,Чорнi метали -металопрокат,Навантаження,"0,283",тис. тонн
Одеський морський порт,2037,Листопад,"Тов ""Новолог""",7,Чорнi метали -металопрокат,Навантаження,"4,039",тис. тонн
Одеський морський порт,2038,Листопад,"Тов ""Новолог""",9,Чорнi метали -металопрокат,Навантаження,"3,011",тис. тонн
Одеський морський порт,2039,Листопад,"Тов ""Новолог""",9,Iншi тарно-штучнi вантажi,Розвантаження,"2,575",тис. тонн
Одеський морський порт,2040,Листопад,"Тов ""Новотех-термінал""",22,Чорнi метали -металопрокат,Навантаження,"33,237",тис. тонн
Одеський морський порт,2041,Листопад,"Тов ""Новотех-термінал""",25,Хлiбнi - з них:   зерно,Навантаження,"71,932",тис. тонн
Одеський морський порт,2042,Листопад,"Тов ""Новотех-термінал""",25,Iншi сипучi вантажi,Навантаження,"24,969",тис. тонн
Одеський морський порт,2043,Листопад,"Тов ""Новотех-термінал""",26,Чорнi метали -металопрокат,Навантаження,"29,049",тис. тонн
Одеський морський порт,2044,Листопад,"Тов ""Бруклін-Київ""",43,Хлiбнi - з них:   зерно,Навантаження,"122,83",тис. тонн
Одеський морський порт,2045,Листопад,"Тов ""Бруклін-Київ""",43,Iншi сипучi вантажi,Навантаження,"147,501",тис. тонн
Одеський морський порт,2046,Листопад,"Тов ""Бруклін-Київ""",44,Хлiбнi - з них:   зерно,Навантаження,"36,035",тис. тонн
Одеський морський порт,2047,Листопад,"Тов ""Бруклін-Київ""",45,Хлiбнi - з них:   зерно,Навантаження,"157,851",тис. тонн
Одеський морський порт,2048,Листопад,"Тов ""Бруклін-Київ""",46,Руда всяка,Навантаження,"35,238",тис. тонн
Одеський морський порт,2049,Листопад,"Тов ""Бруклін-Київ""",46,Iншi сипучi вантажi,Навантаження,"12,553",тис. тонн
Одеський морський порт,2050,Листопад,"Тов ""Бруклін-Київ""",46,Чорнi метали -металопрокат,Навантаження,"12,562",тис. тонн
Одеський морський порт,2051,Листопад,"Тов ""Бруклін-Київ""",47,Хлiбнi - з них:   зерно,Навантаження,"108,085",тис. тонн
Одеський морський порт,2052,Листопад,"Тов ""Бруклін-Київ""",7,Чорнi метали -металопрокат,Навантаження,"0,586",тис. тонн
Одеський морський порт,2053,Листопад,"Тов ""УНСК""",10,Чорнi метали -металопрокат,Навантаження,"0,149",тис. тонн
Одеський морський порт,2054,Листопад,"Тов ""УНСК""",14,Чорнi метали -металопрокат,Навантаження,"8,959",тис. тонн
Одеський морський порт,2055,Листопад,"Тов ""УНСК""",22,Чорнi метали -металопрокат,Навантаження,"3,079",тис. тонн
Одеський морський порт,2056,Листопад,"Тов ""УНСК""",26,Чорнi метали -металопрокат,Навантаження,"5,892",тис. тонн
Одеський морський порт,2057,Листопад,"Тов ""УНСК""",14,Чорнi метали -металопрокат,Розвантаження,"1,058",тис. тонн
Одеський морський порт,2058,Листопад,"Тов ""Олімпекс-Купе""",3,Чорнi метали -брухт,Навантаження,"6,881",тис. тонн
Одеський морський порт,2059,Листопад,"Тов ""Олімпекс-Купе""",4,Хлiбнi - з них:   зерно,Навантаження,"300,991",тис. тонн
