Назва морського порту,Рік,Місяць,Портовий оператор,"Причал, номер",Вид вантажу,Напрямок,Обсяг переробленного вантажу,Одиниця виміру
Ренійський морський порт,2013,Грудень,ПрАТ «Ренійський Элеватор»,6,Хлібні - всього,Навантаження,"14,209",тис. тонн
Ренійський морський порт,2013,Грудень,ПрАТ «Ренійський Элеватор»,6,Інші сипучі вантажі,Навантаження,"3,5",тис. тонн
Ренійський морський порт,2013,Грудень,ТОВ «Лагуна-Рені»,36,Нафтопродукти,Навантаження,"11,281",тис. тонн
Ренійський морський порт,2013,Грудень,ТОВ «Лагуна-Рені»,37,Нафтопродукти,Навантаження,"18,088",тис. тонн
Ренійський морський порт,2013,Грудень,ПП «Рені-Ліс»,3,Хім. та мін. добрива (тарно-штучні),Розвантаження,"4,314",тис. тонн
Ренійський морський порт,2013,Грудень,ПП «Рені-Ліс»,3,Хім. та мін. добрива (тарно-штучні),Навантаження,"3,442",тис. тонн
Ренійський морський порт,2013,Грудень,ПП «Рені-Ліс»,3,"Хімічні, мінеральні добрива (сипучі)",Навантаження,"9,966",тис. тонн
Ренійський морський порт,2013,Грудень,ПП «Рені-Ліс»,16,"Хімічні, мінеральні добрива (сипучі)",Навантаження,"2,84",тис. тонн
Ренійський морський порт,2013,Грудень,ТОВ «Рені-Лайн»,8,Хлібні - всього,Навантаження,"20,404",тис. тонн
Ренійський морський порт,2013,Грудень,ТОВ «Рені-Лайн»,8,Інші сипучі вантажі,Навантаження,"2,315",тис. тонн
Ренійський морський порт,2013,Грудень,ТОВ «СК Аккорд»,18,Інші сипучі вантажі,Навантаження,"6,055",тис. тонн
Ренійський морський порт,2013,Липень,ДП «Ренійский МТП»,10,Нафтопродукти,Навантаження,"1,049",тис. тонн
Ренійський морський порт,2013,Липень,ДП «Ренійский МТП»,12,Нафтопродукти,Навантаження,"7,439",тис. тонн
Ренійський морський порт,2013,Липень,ДП «Ренійский МТП»,17,Хлібні - всього,Навантаження,"14,099",тис. тонн
Ренійський морський порт,2013,Липень,ДП «Ренійский МТП»,17,Інші сипучі вантажі,Навантаження,"0,993",тис. тонн
Ренійський морський порт,2013,Липень,ДП «Ренійский МТП»,18,Хлібні - всього,Навантаження,"0,003",тис. тонн
Ренійський морський порт,2013,Липень,ДП «Ренійский МТП»,20,Чорні метали - всього,Навантаження,"14,17",тис. тонн
Ренійський морський порт,2013,Липень,ДП «Ренійский МТП»,21,Хлібні - всього,Навантаження,"2,296",тис. тонн
Ренійський морський порт,2013,Липень,ДП «Ренійский МТП»,21,"Хімічні, мінеральні добрива (сипучі)",Навантаження,"0,111",тис. тонн
Ренійський морський порт,2013,Липень,ДП «Ренійский МТП»,22,Хлібні - всього,Навантаження,"0,689",тис. тонн
Ренійський морський порт,2013,Липень,ДП «Ренійский МТП»,22,"Хімічні, мінеральні добрива (сипучі)",Навантаження,"6,979",тис. тонн
Ренійський морський порт,2013,Липень,ДП «Ренійский МТП»,24,Хім. та мін. добрива (тарно-штучні),Розвантаження,"1,174",тис. тонн
Ренійський морський порт,2013,Липень,ДП «Ренійский МТП»,25,Хім. та мін. добрива (тарно-штучні),Розвантаження,"2,137",тис. тонн
Ренійський морський порт,2013,Липень,ДП «Ренійский МТП»,26,Руда всяка,Навантаження,"1,668",тис. тонн
Ренійський морський порт,2013,Липень,ДП «Ренійский МТП»,27,Руда всяка,Навантаження,"22,007",тис. тонн
Ренійський морський порт,2013,Липень,ПрАТ «Ренійський Элеватор»,6,Хлібні - всього,Навантаження,"7,872",тис. тонн
Ренійський морський порт,2013,Липень,ПрАТ «Ренійський Элеватор»,6,Інші сипучі вантажі,Навантаження,"9,215",тис. тонн
Ренійський морський порт,2013,Липень,ТОВ «Лагуна-Рені»,36,Нафтопродукти,Навантаження,"130,894",тис. тонн
Ренійський морський порт,2013,Липень,ПП «Рені-Ліс»,3,Хім. та мін. добрива (тарно-штучні),Навантаження,"1,727",тис. тонн
Ренійський морський порт,2013,Липень,ПП «Рені-Ліс»,3,"Хімічні, мінеральні добрива (сипучі)",Навантаження,"36,899",тис. тонн
Ренійський морський порт,2013,Липень,ПП «Рені-Ліс»,15,Нафтопродукти,Навантаження,"0,776",тис. тонн
Ренійський морський порт,2013,Липень,ПП «Рені-Ліс»,16,Нафтопродукти,Навантаження,"0,737",тис. тонн
Ренійський морський порт,2013,Липень,ТОВ «Рені-Лайн»,8,Хлібні - всього,Навантаження,"2,2",тис. тонн
Ренійський морський порт,2013,Липень,ПП «Рені-Ліс»,16,"Хімічні, мінеральні добрива (сипучі)",Навантаження,"5,193",тис. тонн
Ренійський морський порт,2013,Липень,ТОВ «СК Аккорд»,18,Хлібні - всього,Навантаження,"11,472",тис. тонн
Ренійський морський порт,2013,Липень,ТОВ «СК Аккорд»,18,Інші сипучі вантажі,Навантаження,"0,258",тис. тонн
Ренійський морський порт,2013,Вересень,ДП «Ренійский МТП»,11,Нафтопродукти,Навантаження,"0,971",тис. тонн
Ренійський морський порт,2013,Вересень,ДП «Ренійский МТП»,12,Нафтопродукти,Розвантаження,"6,023",тис. тонн
Ренійський морський порт,2013,Вересень,ДП «Ренійский МТП»,12,Нафтопродукти,Навантаження,"4,973",тис. тонн
Ренійський морський порт,2013,Вересень,ДП «Ренійский МТП»,17,Хлібні - всього,Навантаження,"15,208",тис. тонн
Ренійський морський порт,2013,Вересень,ДП «Ренійский МТП»,17,Інші сипучі вантажі,Навантаження,"1,509",тис. тонн
Ренійський морський порт,2013,Вересень,ДП «Ренійский МТП»,18,Хлібні - всього,Навантаження,"6,486",тис. тонн
Ренійський морський порт,2013,Вересень,ДП «Ренійский МТП»,19,Хлібні - всього,Навантаження,"4,973",тис. тонн
Ренійський морський порт,2013,Вересень,ДП «Ренійский МТП»,19,Інші сипучі вантажі,Навантаження,"1,25",тис. тонн
Ренійський морський порт,2013,Вересень,ДП «Ренійский МТП»,20,Хлібні - всього,Навантаження,"8,146",тис. тонн
Ренійський морський порт,2013,Вересень,ДП «Ренійский МТП»,22,"Хімічні, мінеральні добрива (сипучі)",Навантаження,"6,438",тис. тонн
Ренійський морський порт,2013,Вересень,ДП «Ренійский МТП»,24,Вугілля,Навантаження,"8,247",тис. тонн
Ренійський морський порт,2013,Вересень,ДП «Ренійский МТП»,24,Чорні метали - всього,Навантаження,"0,806",тис. тонн
Ренійський морський порт,2013,Вересень,ДП «Ренійский МТП»,24,Руда всяка,Навантаження,"6,334",тис. тонн
Ренійський морський порт,2013,Вересень,ДП «Ренійский МТП»,25,Інші тарно-штучні вантажі,Розвантаження,"0,286",тис. тонн
Ренійський морський порт,2013,Вересень,ДП «Ренійский МТП»,25,Інші сипучі вантажі,Навантаження,"0,682",тис. тонн
Ренійський морський порт,2013,Вересень,ДП «Ренійский МТП»,25,Чорні метали - всього,Навантаження,"1,172",тис. тонн
Ренійський морський порт,2013,Вересень,ДП «Ренійский МТП»,25,Руда всяка,Навантаження,"0,566",тис. тонн
Ренійський морський порт,2013,Вересень,ДП «Ренійский МТП»,27,Руда всяка,Навантаження,"9,976",тис. тонн
Ренійський морський порт,2013,Вересень,ДП «Ренійский МТП»,34,Вугілля,Навантаження,"0,069",тис. тонн
Ренійський морський порт,2013,Вересень,ПрАТ «Ренійський Элеватор»,6,Хлібні - всього,Навантаження,"19,542",тис. тонн
Ренійський морський порт,2013,Вересень,ПрАТ «Ренійський Элеватор»,6,Інші сипучі вантажі,Навантаження,"1,15",тис. тонн
Ренійський морський порт,2013,Вересень,ТОВ «Лагуна-Рені»,36,Нафтопродукти,Навантаження,"123,712",тис. тонн
Ренійський морський порт,2013,Вересень,ТОВ «Лагуна-Рені»,37,Нафтопродукти,Навантаження,"106,445",тис. тонн
Ренійський морський порт,2013,Вересень,ПП «Рені-Ліс»,3,Хім. та мін. добрива (тарно-штучні),Навантаження,"1,385",тис. тонн
Ренійський морський порт,2013,Вересень,ПП «Рені-Ліс»,3,Хім. та мін. добрива (тарно-штучні),Розвантаження,"3,301",тис. тонн
Ренійський морський порт,2013,Вересень,ПП «Рені-Ліс»,3,"Хімічні, мінеральні добрива (сипучі)",Розвантаження,"1,844",тис. тонн
Ренійський морський порт,2013,Вересень,ПП «Рені-Ліс»,3,"Хімічні, мінеральні добрива (сипучі)",Навантаження,"9,482",тис. тонн
Ренійський морський порт,2013,Вересень,ПП «Рені-Ліс»,16,"Хімічні, мінеральні добрива (сипучі)",Навантаження,"1,011",тис. тонн
Ренійський морський порт,2013,Вересень,ТОВ «Рені-Лайн»,8,Хлібні - всього,Навантаження,"14,78",тис. тонн
Ренійський морський порт,2013,Вересень,ТОВ «Рені-Лайн»,8,Інші сипучі вантажі,Навантаження,"1,401",тис. тонн
Ренійський морський порт,2013,Вересень,ТОВ «СК Аккорд»,18,Хлібні - всього,Навантаження,"0,512",тис. тонн
Ренійський морський порт,2013,Вересень,ТОВ «СК Аккорд»,19,Хлібні - всього,Навантаження,"0,1",тис. тонн
Ренійський морський порт,2013,Вересень,ТОВ «СК Аккорд»,25,Інші сипучі вантажі,Навантаження,"0,54",тис. тонн
Ренійський морський порт,2013,Вересень,"ТОВ""Імекс Вітней Інвестмент Компані""",25,Руда всяка,Навантаження,"2,091",тис. тонн
Ренійський морський порт,2013,Вересень,"ТОВ""Імекс Вітней Інвестмент Компані""",27,Руда всяка,Навантаження,"6,74",тис. тонн
Ренійський морський порт,2013,Серпень,ДП «Ренійский МТП»,9,"Хімічні, мінеральні добрива (сипучі)",Навантаження,"0,739",тис. тонн
Ренійський морський порт,2013,Серпень,ДП «Ренійский МТП»,16,"Хімічні, мінеральні добрива (сипучі)",Навантаження,"0,41",тис. тонн
Ренійський морський порт,2013,Серпень,ДП «Ренійский МТП»,17,Хлібні - всього,Навантаження,"4,219",тис. тонн
Ренійський морський порт,2013,Серпень,ДП «Ренійский МТП»,17,Інші сипучі вантажі,Навантаження,"0,983",тис. тонн
Ренійський морський порт,2013,Серпень,ДП «Ренійский МТП»,18,Хлібні - всього,Навантаження,"12,43",тис. тонн
Ренійський морський порт,2013,Серпень,ДП «Ренійский МТП»,19,Хлібні - всього,Навантаження,"9,251",тис. тонн
Ренійський морський порт,2013,Серпень,ДП «Ренійский МТП»,19,Нафтопродукти,Розвантаження,"6,115",тис. тонн
Ренійський морський порт,2013,Серпень,ДП «Ренійский МТП»,20,Чорні метали - всього,Навантаження,"3,609",тис. тонн
Ренійський морський порт,2013,Серпень,ДП «Ренійский МТП»,20,Хлібні - всього,Навантаження,"10,075",тис. тонн
Ренійський морський порт,2013,Серпень,ДП «Ренійский МТП»,21,Хлібні - всього,Навантаження,"4,214",тис. тонн
Ренійський морський порт,2013,Серпень,ДП «Ренійский МТП»,21,Хім. та мін. добрива (тарно-штучні),Розвантаження,"2,532",тис. тонн
Ренійський морський порт,2013,Серпень,ДП «Ренійский МТП»,22,Чорні метали - всього,Навантаження,"0,281",тис. тонн
Ренійський морський порт,2013,Серпень,ДП «Ренійский МТП»,22,"Хімічні, мінеральні добрива (сипучі)",Навантаження,"12,1",тис. тонн
Ренійський морський порт,2013,Серпень,ДП «Ренійский МТП»,24,Руда всяка,Навантаження,"1,109",тис. тонн
Ренійський морський порт,2013,Серпень,ДП «Ренійский МТП»,24,"Хімічні, мінеральні добрива (сипучі)",Навантаження,"0,895",тис. тонн
Ренійський морський порт,2013,Серпень,ДП «Ренійский МТП»,25,Чорні метали - всього,Навантаження,"0,436",тис. тонн
Ренійський морський порт,2013,Серпень,ДП «Ренійский МТП»,25,Руда всяка,Навантаження,"5,56",тис. тонн
Ренійський морський порт,2013,Серпень,ДП «Ренійский МТП»,27,Чорні метали - всього,Навантаження,"0,436",тис. тонн
Ренійський морський порт,2013,Серпень,ДП «Ренійский МТП»,27,Руда всяка,Навантаження,"12,42",тис. тонн
Ренійський морський порт,2013,Серпень,ПрАТ «Ренійський Элеватор»,6,Хлібні - всього,Навантаження,"18,054",тис. тонн
Ренійський морський порт,2013,Серпень,ТОВ «Лагуна-Рені»,36,Нафтопродукти,Навантаження,"115,073",тис. тонн
Ренійський морський порт,2013,Серпень,ТОВ «Лагуна-Рені»,37,Нафтопродукти,Навантаження,"51,405",тис. тонн
Ренійський морський порт,2013,Серпень,ПП «Рені-Ліс»,3,Хім. та мін. добрива (тарно-штучні),Навантаження,"1,183",тис. тонн
Ренійський морський порт,2013,Серпень,ПП «Рені-Ліс»,3,"Хімічні, мінеральні добрива (сипучі)",Навантаження,"22,243",тис. тонн
Ренійський морський порт,2013,Серпень,ПП «Рені-Ліс»,9,"Хімічні, мінеральні добрива (сипучі)",Навантаження,"2,254",тис. тонн
Ренійський морський порт,2013,Серпень,ПП «Рені-Ліс»,16,Нафтопродукти,Навантаження,"0,398",тис. тонн
Ренійський морський порт,2013,Серпень,ПП «Рені-Ліс»,16,"Хімічні, мінеральні добрива (сипучі)",Навантаження,"0,766",тис. тонн
Ренійський морський порт,2013,Серпень,ТОВ «Рені-Лайн»,8,Хлібні - всього,Навантаження,"19,013",тис. тонн
Ренійський морський порт,2013,Серпень,ТОВ «СК Аккорд»,18,Хлібні - всього,Навантаження,"3,232",тис. тонн
Ренійський морський порт,2013,Серпень,"ТОВ""Імекс Вітней Інвестмент Компані""",9,Хім. та мін. добрива (тарно-штучні),Розвантаження,"2,837",тис. тонн
Скадовський морський порт,2013,Серпень,ДП «Скадовський МТП»,3,Інші тарно-штучні вантажі,Навантаження,15,тис. тонн
Скадовський морський порт,2013,Серпень,ДП «Скадовський МТП»,3,Інші тарно-штучні вантажі,Розвантаження,"11,5",тис. тонн
Скадовський морський порт,2013,Вересень,ДП «Скадовський МТП»,3,Інші тарно-штучні вантажі,Навантаження,"10,4",тис. тонн
Скадовський морський порт,2013,Вересень,ДП «Скадовський МТП»,3,Інші тарно-штучні вантажі,Розвантаження,"11,4",тис. тонн
Скадовський морський порт,2013,Липень,ДП «Скадовський МТП»,3,Інші тарно-штучні вантажі,Навантаження,"9,6",тис. тонн
Скадовський морський порт,2013,Липень,ДП «Скадовський МТП»,3,Інші тарно-штучні вантажі,Розвантаження,"8,7",тис. тонн
Скадовський морський порт,2013,Грудень,ДП «Скадовський МТП»,3,Інші тарно-штучні вантажі,Навантаження,"11,7",тис. тонн
Скадовський морський порт,2013,Грудень,ДП «Скадовський МТП»,3,Інші тарно-штучні вантажі,Розвантаження,"10,7",тис. тонн
Скадовський морський порт,2013,Грудень,ДП «Скадовський МТП»,3,Продовольчі вантажі - всього,Розвантаження,"0,7",тис. тонн
Скадовський морський порт,2013,Грудень,ДП «Скадовський МТП»,3,Будівельні,Розвантаження,"3,7",тис. тонн
Скадовський морський порт,2013,Грудень,ДП «Скадовський МТП»,3,Будівельні,Навантаження,"3,7",тис. тонн
Скадовський морський порт,2013,Листопад,ДП «Скадовський МТП»,3,Інші тарно-штучні вантажі,Навантаження,"12,9",тис. тонн
Скадовський морський порт,2013,Листопад,ДП «Скадовський МТП»,3,Інші тарно-штучні вантажі,Розвантаження,"13,2",тис. тонн
Скадовський морський порт,2013,Листопад,ДП «Скадовський МТП»,3,Продовольчі вантажі - всього,Розвантаження,"0,3",тис. тонн
Скадовський морський порт,2013,Листопад,"ПрАТ ""Скадовське ХПП""",3,Хлібні - всього,Навантаження,"5,4",тис. тонн
Скадовський морський порт,2013,Жовтень,ДП «Скадовський МТП»,3,Інші тарно-штучні вантажі,Навантаження,"11,6",тис. тонн
Скадовський морський порт,2013,Жовтень,ДП «Скадовський МТП»,3,Інші тарно-штучні вантажі,Розвантаження,"10,5",тис. тонн
"СМП ""Октябрьск""",2013,Жовтень,ДП СМП «Октябрьск»,1,Інші тарно-штучні вантажі,Навантаження,"2,497",тис. тонн
"СМП ""Октябрьск""",2013,Жовтень,ДП СМП «Октябрьск»,2,Інші тарно-штучні вантажі,Навантаження,"0,047",тис. тонн
"СМП ""Октябрьск""",2013,Жовтень,ДП СМП «Октябрьск»,3,Чорні метали - всього,Навантаження,"62,393",тис. тонн
"СМП ""Октябрьск""",2013,Жовтень,ДП СМП «Октябрьск»,4,Чорні метали - всього,Навантаження,"22,779",тис. тонн
"СМП ""Октябрьск""",2013,Жовтень,ДП СМП «Октябрьск»,5,Чорні метали - всього,Навантаження,"25,938",тис. тонн
"СМП ""Октябрьск""",2013,Жовтень,ДП СМП «Октябрьск»,6,Вугілля,Навантаження,"17,596",тис. тонн
"СМП ""Октябрьск""",2013,Жовтень,ДП СМП «Октябрьск»,допоміжний,Інші тарно-штучні вантажі,Навантаження,"0,01",тис. тонн
"СМП ""Октябрьск""",2013,Листопад,ДП СМП «Октябрьск»,1,Чорні метали - всього,Навантаження,"3,127",тис. тонн
"СМП ""Октябрьск""",2013,Листопад,ДП СМП «Октябрьск»,1,Інші тарно-штучні вантажі,Навантаження,"1,054",тис. тонн
"СМП ""Октябрьск""",2013,Листопад,ДП СМП «Октябрьск»,2,Інші тарно-штучні вантажі,Навантаження,"0,025",тис. тонн
"СМП ""Октябрьск""",2013,Листопад,ДП СМП «Октябрьск»,2,Автотехніка й сільгосптехніка,Навантаження,"0,332",тис. тонн
"СМП ""Октябрьск""",2013,Листопад,ДП СМП «Октябрьск»,3,Чорні метали - всього,Навантаження,"46,532",тис. тонн
"СМП ""Октябрьск""",2013,Листопад,ДП СМП «Октябрьск»,4,Чорні метали - всього,Навантаження,"28,863",тис. тонн
"СМП ""Октябрьск""",2013,Листопад,ДП СМП «Октябрьск»,4,Інші сипучі вантажі,Навантаження,"10,093",тис. тонн
"СМП ""Октябрьск""",2013,Листопад,ДП СМП «Октябрьск»,5,Чорні метали - всього,Навантаження,"17,708",тис. тонн
"СМП ""Октябрьск""",2013,Листопад,ДП СМП «Октябрьск»,5,Будівельні,Розвантаження,"7,5",тис. тонн
"СМП ""Октябрьск""",2013,Листопад,ДП СМП «Октябрьск»,5,Руда всяка,Розвантаження,"9,005",тис. тонн
"СМП ""Октябрьск""",2013,Листопад,ДП СМП «Октябрьск»,5,Інші тарно-штучні вантажі,Навантаження,"0,223",тис. тонн
"СМП ""Октябрьск""",2013,Листопад,ДП СМП «Октябрьск»,5,Автотехніка й сільгосптехніка,Навантаження,"0,722",тис. тонн
"СМП ""Октябрьск""",2013,Листопад,ДП СМП «Октябрьск»,6,Вугілля,Навантаження,"47,791",тис. тонн
"СМП ""Октябрьск""",2013,Листопад,ДП СМП «Октябрьск»,допоміжний,Інші тарно-штучні вантажі,Навантаження,"0,188",тис. тонн
"СМП ""Октябрьск""",2013,Грудень,ДП СМП «Октябрьск»,1,Чорні метали - всього,Навантаження,"2,522",тис. тонн
"СМП ""Октябрьск""",2013,Грудень,ДП СМП «Октябрьск»,1,Інші тарно-штучні вантажі,Навантаження,"0,133",тис. тонн
"СМП ""Октябрьск""",2013,Грудень,ДП СМП «Октябрьск»,2,Автотехніка й сільгосптехніка,Навантаження,"0,836",тис. тонн
"СМП ""Октябрьск""",2013,Грудень,ДП СМП «Октябрьск»,2,Автотехніка й сільгосптехніка,Розвантаження,"0,202",тис. тонн
"СМП ""Октябрьск""",2013,Грудень,ДП СМП «Октябрьск»,2,Інші тарно-штучні вантажі,Навантаження,"0,667",тис. тонн
"СМП ""Октябрьск""",2013,Грудень,ДП СМП «Октябрьск»,2,Інші тарно-штучні вантажі,Розвантаження,"0,131",тис. тонн
"СМП ""Октябрьск""",2013,Грудень,ДП СМП «Октябрьск»,3,Чорні метали - всього,Навантаження,"72,77",тис. тонн
"СМП ""Октябрьск""",2013,Грудень,ДП СМП «Октябрьск»,4,Чорні метали - всього,Навантаження,"14,728",тис. тонн
"СМП ""Октябрьск""",2013,Грудень,ДП СМП «Октябрьск»,5,Чорні метали - всього,Навантаження,"15,008",тис. тонн
"СМП ""Октябрьск""",2013,Грудень,ДП СМП «Октябрьск»,6,Вугілля,Навантаження,"56,759",тис. тонн
"СМП ""Октябрьск""",2013,Грудень,ДП СМП «Октябрьск»,допоміжний,Автотехніка й сільгосптехніка,Навантаження,"0,643",тис. тонн
"СМП ""Октябрьск""",2013,Грудень,ДП СМП «Октябрьск»,допоміжний,Інші тарно-штучні вантажі,Навантаження,"0,327",тис. тонн
"СМП ""Октябрьск""",2013,Грудень,ДП СМП «Октябрьск»,допоміжний,Інші тарно-штучні вантажі,Розвантаження,"0,019",тис. тонн
"СМП ""Октябрьск""",2013,Липень,ДП СМП «Октябрьск»,2,Автотехніка й сільгосптехніка,Навантаження,"0,152",тис. тонн
"СМП ""Октябрьск""",2013,Липень,ДП СМП «Октябрьск»,2,Інші тарно-штучні вантажі,Навантаження,"0,986",тис. тонн
"СМП ""Октябрьск""",2013,Липень,ДП СМП «Октябрьск»,3,Чорні метали - всього,Розвантаження,"1,066",тис. тонн
"СМП ""Октябрьск""",2013,Липень,ДП СМП «Октябрьск»,3,Чорні метали - всього,Навантаження,"26,424",тис. тонн
"СМП ""Октябрьск""",2013,Липень,ДП СМП «Октябрьск»,4,Інші сипучі вантажі,Навантаження,"13,761",тис. тонн
"СМП ""Октябрьск""",2013,Липень,ДП СМП «Октябрьск»,4,Чорні метали - всього,Навантаження,"14,942",тис. тонн
"СМП ""Октябрьск""",2013,Липень,ДП СМП «Октябрьск»,5,Автотехніка й сільгосптехніка,Навантаження,"0,39",тис. тонн
"СМП ""Октябрьск""",2013,Липень,ДП СМП «Октябрьск»,5,Інші тарно-штучні вантажі,Розвантаження,"0,028",тис. тонн
"СМП ""Октябрьск""",2013,Липень,ДП СМП «Октябрьск»,5,Вугілля,Навантаження,"31,245",тис. тонн
"СМП ""Октябрьск""",2013,Липень,ДП СМП «Октябрьск»,6,Вугілля,Навантаження,"9,922",тис. тонн
"СМП ""Октябрьск""",2013,Липень,ДП СМП «Октябрьск»,6,Руда всяка,Розвантаження,"9,489",тис. тонн
"СМП ""Октябрьск""",2013,Липень,ДП СМП «Октябрьск»,6,Інші тарно-штучні вантажі,Розвантаження,"0,802",тис. тонн
"СМП ""Октябрьск""",2013,Вересень,ДП СМП «Октябрьск»,1,Чорні метали - всього,Навантаження,"10,753",тис. тонн
"СМП ""Октябрьск""",2013,Вересень,ДП СМП «Октябрьск»,2,Чорні метали - всього,Навантаження,"3,24",тис. тонн
"СМП ""Октябрьск""",2013,Вересень,ДП СМП «Октябрьск»,2,Інші тарно-штучні вантажі,Навантаження,"0,114",тис. тонн
"СМП ""Октябрьск""",2013,Вересень,ДП СМП «Октябрьск»,3,Чорні метали - всього,Навантаження,"47,505",тис. тонн
"СМП ""Октябрьск""",2013,Вересень,ДП СМП «Октябрьск»,4,Інші сипучі вантажі,Навантаження,"11,862",тис. тонн
"СМП ""Октябрьск""",2013,Вересень,ДП СМП «Октябрьск»,5,Чорні метали - всього,Навантаження,"23,899",тис. тонн
"СМП ""Октябрьск""",2013,Вересень,ДП СМП «Октябрьск»,5,Вугілля,Навантаження,"37,645",тис. тонн
"СМП ""Октябрьск""",2013,Вересень,ДП СМП «Октябрьск»,6,Вугілля,Навантаження,"10,853",тис. тонн
"СМП ""Октябрьск""",2013,Вересень,ДП СМП «Октябрьск»,6,Кокс,Навантаження,"19,21",тис. тонн
"СМП ""Октябрьск""",2013,Серпень,ДП СМП «Октябрьск»,1,Чорні метали - всього,Навантаження,"5,155",тис. тонн
"СМП ""Октябрьск""",2013,Серпень,ДП СМП «Октябрьск»,2,Автотехніка й сільгосптехніка,Навантаження,"1,176",тис. тонн
"СМП ""Октябрьск""",2013,Серпень,ДП СМП «Октябрьск»,2,Інші тарно-штучні вантажі,Навантаження,"2,424",тис. тонн
"СМП ""Октябрьск""",2013,Серпень,ДП СМП «Октябрьск»,3,Чорні метали - всього,Навантаження,"23,142",тис. тонн
"СМП ""Октябрьск""",2013,Серпень,ДП СМП «Октябрьск»,4,Інші сипучі вантажі,Навантаження,"10,151",тис. тонн
"СМП ""Октябрьск""",2013,Серпень,ДП СМП «Октябрьск»,5,Чорні метали - всього,Навантаження,"28,401",тис. тонн
"СМП ""Октябрьск""",2013,Серпень,ДП СМП «Октябрьск»,5,Вугілля,Навантаження,"34,458",тис. тонн
"СМП ""Октябрьск""",2013,Серпень,ДП СМП «Октябрьск»,6,Вугілля,Навантаження,"26,4",тис. тонн
Одеський морський порт,2013,Вересень,"ДП ""ГПК-Україна""",2,Контейнери мiжнародного класу з вантажем i порожнi  (т-бруто),Навантаження,"221,989",тис. тонн
Одеський морський порт,2013,Вересень,"ДП ""ГПК-Україна""",3,Контейнери мiжнародного класу з вантажем i порожнi  (т-бруто),Навантаження,"8,699",тис. тонн
Одеський морський порт,2013,Вересень,"ДП ""ГПК-Україна""",2,Контейнери мiжнародного класу з вантажем i порожнi  (т-бруто),Розвантаження,"234,74",тис. тонн
Одеський морський порт,2013,Вересень,"ДП ""ГПК-Україна""",3,Контейнери мiжнародного класу з вантажем i порожнi  (т-бруто),Розвантаження,"6,491",тис. тонн
Одеський морський порт,2013,Вересень,"Тов ""ОППК",37,Олiя,Розвантаження,"8,982",тис. тонн
Одеський морський порт,2013,Вересень,"Тов ""ОППК",37,Iншi наливнi вантажi,Розвантаження,"1,799",тис. тонн
Одеський морський порт,2013,Вересень,"Тов ""Бруклін-Київ-порт""",42,Контейнери мiжнародного класу з вантажем i порожнi  (т-бруто),Навантаження,"100,777",тис. тонн
Одеський морський порт,2013,Вересень,"Тов ""Бруклін-Київ-порт""",42,Контейнери мiжнародного класу з вантажем i порожнi  (т-бруто),Розвантаження,"82,787",тис. тонн
Одеський морський порт,2013,Вересень,"Тов ""Металзюкрейн""",26,Чорнi метали -металопрокат,Навантаження,"5,578",тис. тонн
Одеський морський порт,2013,Вересень,"Тов ""Металзюкрейн""",7,Автотехнiка та сiльгосптехнiка,Навантаження,"0,336",тис. тонн
Одеський морський порт,2013,Вересень,"Тов ""Металзюкрейн""",7,Контейнери мiжнародного класу з вантажем i порожнi  (т-бруто),Навантаження,"0,003",тис. тонн
Одеський морський порт,2013,Вересень,"Тов ""Металзюкрейн""",7,Iншi тарно-штучнi вантажi,Навантаження,"0,053",тис. тонн
Одеський морський порт,2013,Вересень,"Тов ""Металзюкрейн""",8,Руда всяка,Навантаження,"22,502",тис. тонн
Одеський морський порт,2013,Вересень,"Тов ""Металзюкрейн""",8,Контейнери мiжнародного класу з вантажем i порожнi  (т-бруто),Навантаження,"0,046",тис. тонн
Одеський морський порт,2013,Вересень,"Тов ""Металзюкрейн""",8,Iншi тарно-штучнi вантажi,Навантаження,"0,095",тис. тонн
Одеський морський порт,2013,Вересень,"Тов ""Металзюкрейн""",8,Iншi тарно-штучнi вантажi,Розвантаження,"10,617",тис. тонн
Одеський морський порт,2013,Вересень,Холодильник,21,Продовольчi вантажi з  них:швидкопсовнi вантажi,Розвантаження,"4,349",тис. тонн
Одеський морський порт,2013,Вересень,"Тов ""Новолог""",10,Чорнi метали -металопрокат,Навантаження,"5,509",тис. тонн
Одеський морський порт,2013,Вересень,"Тов ""Новолог""",12,Iншi тарно-штучнi вантажi,Навантаження,"0,207",тис. тонн
Одеський морський порт,2013,Вересень,"Тов ""Новолог""",25,Чорнi метали -металопрокат,Навантаження,"2,913",тис. тонн
Одеський морський порт,2013,Вересень,"Тов ""Новолог""",9,Чорнi метали -металопрокат,Навантаження,"2,256",тис. тонн
Одеський морський порт,2013,Вересень,"Тов ""Новолог""",13,Чорнi метали -металопрокат,Розвантаження,"1,141",тис. тонн
Одеський морський порт,2013,Вересень,"Тов ""Новолог""",13,Iншi тарно-штучнi вантажi,Розвантаження,"0,267",тис. тонн
Одеський морський порт,2013,Вересень,"Тов ""Новотех-термінал""",22,Чорнi метали -металопрокат,Навантаження,"0,729",тис. тонн
Одеський морський порт,2013,Вересень,"Тов ""Новотех-термінал""",25,Хлiбнi - з них:   зерно,Навантаження,"30,973",тис. тонн
