Назва морського порту,Рік,Місяць,Портовий оператор,"Причал, номер",Вид вантажу,Напрямок,Обсяг переробленного вантажу,Одиниця виміру
Ізмаїльський морський порт,2015,Вересень,ДП «Ізмаїльський МТП»,5,Хім. та мін. добрива (тарно-штучні),Навантаження,"1,397",тис. тонн
Ізмаїльський морський порт,2015,Вересень,ДП «Ізмаїльський МТП»,5,Будівельні,Навантаження,"5,149",тис. тонн
Ізмаїльський морський порт,2015,Вересень,ДП «Ізмаїльський МТП»,6,Чорні метали - всього,Навантаження,"3,097",тис. тонн
Ізмаїльський морський порт,2015,Вересень,ДП «Ізмаїльський МТП»,6,Хім. та мін. добрива (тарно-штучні),Навантаження,"0,96",тис. тонн
Ізмаїльський морський порт,2015,Вересень,ДП «Ізмаїльський МТП»,6,Інші тарно-штучні вантажі,Навантаження,"0,999",тис. тонн
Ізмаїльський морський порт,2015,Вересень,ДП «Ізмаїльський МТП»,7,Чорні метали - всього,Навантаження,"2,095",тис. тонн
Ізмаїльський морський порт,2015,Вересень,ДП «Ізмаїльський МТП»,7,Будівельні,Навантаження,"4,841",тис. тонн
Ізмаїльський морський порт,2015,Вересень,ДП «Ізмаїльський МТП»,7,Інші тарно-штучні вантажі,Навантаження,"2,38",тис. тонн
Ізмаїльський морський порт,2015,Вересень,ДП «Ізмаїльський МТП»,8,Олія,Навантаження,"8,877",тис. тонн
Ізмаїльський морський порт,2015,Вересень,ДП «Ізмаїльський МТП»,8,Чорні метали - всього,Навантаження,"6,219",тис. тонн
Ізмаїльський морський порт,2015,Вересень,ДП «Ізмаїльський МТП»,8,Продовольчі вантажі - всього,Навантаження,"0,632",тис. тонн
Ізмаїльський морський порт,2015,Вересень,ДП «Ізмаїльський МТП»,12,Вугілля,Навантаження,"11,798",тис. тонн
Ізмаїльський морський порт,2015,Вересень,ДП «Ізмаїльський МТП»,13,Вугілля,Навантаження,"2,2",тис. тонн
Ізмаїльський морський порт,2015,Вересень,ДП «Ізмаїльський МТП»,14,Чорні метали - всього,Навантаження,"3,559",тис. тонн
Ізмаїльський морський порт,2015,Вересень,ДП «Ізмаїльський МТП»,14,Руда всяка,Навантаження,"21,387",тис. тонн
Ізмаїльський морський порт,2015,Вересень,ДП «Ізмаїльський МТП»,16,Кокс,Навантаження,"3,41",тис. тонн
Ізмаїльський морський порт,2015,Вересень,ДП «Ізмаїльський МТП»,16,Вугілля,Навантаження,"7,6",тис. тонн
Ізмаїльський морський порт,2015,Вересень,ДП «Ізмаїльський МТП»,17,Руда всяка,Навантаження,"4,312",тис. тонн
Ізмаїльський морський порт,2015,Вересень,ДП «Ізмаїльський МТП»,17,Олія,Навантаження,"1,13",тис. тонн
Ізмаїльський морський порт,2015,Вересень,ДП «Ізмаїльський МТП»,17,Вугілля,Навантаження,"23,024",тис. тонн
Ізмаїльський морський порт,2015,Вересень,ДП «Ізмаїльський МТП»,18,Руда всяка,Навантаження,56679,тис. тонн
Ізмаїльський морський порт,2015,Вересень,ДП «Ізмаїльський МТП»,20,Вугілля,Навантаження,"56,679",тис. тонн
Ізмаїльський морський порт,2015,Вересень,ДП «Ізмаїльський МТП»,21,Руда всяка,Навантаження,"12,522",тис. тонн
Ізмаїльський морський порт,2015,Вересень,ДП «Ізмаїльський МТП»,22,Руда всяка,Навантаження,"46,788",тис. тонн
Ізмаїльський морський порт,2015,Вересень,ДП «Ізмаїльський МТП»,22,Вугілля,Навантаження,"2,3",тис. тонн
